# Wavelength_[A] S/N_Aperture S_Aperture_[e] N_Aperture_[e] SKY_Aperture_[e] S/N_Aperture_Coadd S_Aperture_Coadd_[e] N_Aperture_Coadd_[e] SKY_Aperture_Coadd_[e]
3831.500 0.34 2.56 7.54 4.85 0.59 7.67 13.07 14.56
3832.000 0.33 2.51 7.57 5.25 0.57 7.53 13.11 15.74
3832.500 0.32 2.47 7.61 5.91 0.56 7.40 13.18 17.74
3833.000 0.32 2.42 7.65 6.67 0.55 7.27 13.26 20.00
3833.500 0.31 2.38 7.68 7.15 0.54 7.14 13.31 21.46
3834.000 0.31 2.34 7.65 6.66 0.53 7.03 13.25 19.97
3834.500 0.31 2.32 7.60 5.89 0.53 6.95 13.16 17.68
3835.000 0.31 2.31 7.55 5.22 0.53 6.94 13.08 15.65
3835.500 0.31 2.33 7.53 4.81 0.54 7.00 13.04 14.43
3836.000 0.32 2.37 7.52 4.68 0.55 7.12 13.03 14.04
3836.500 0.32 2.43 7.52 4.69 0.56 7.28 13.03 14.08
3837.000 0.33 2.49 7.54 4.87 0.57 7.46 13.06 14.60
3837.500 0.34 2.55 7.58 5.37 0.58 7.64 13.12 16.10
3838.000 0.34 2.61 7.64 6.32 0.59 7.82 13.24 18.95
3838.500 0.34 2.67 7.74 7.80 0.60 8.01 13.41 23.39
3839.000 0.35 2.73 7.81 8.70 0.61 8.19 13.52 26.11
3839.500 0.36 2.80 7.79 8.45 0.62 8.39 13.50 25.35
3840.000 0.37 2.87 7.73 7.37 0.64 8.60 13.39 22.12
3840.500 0.39 2.94 7.65 6.01 0.67 8.83 13.24 18.04
3841.000 0.40 3.03 7.60 5.20 0.69 9.08 13.16 15.60
3841.500 0.41 3.11 7.58 4.91 0.71 9.33 13.14 14.74
3842.000 0.42 3.20 7.58 4.82 0.73 9.59 13.14 14.46
3842.500 0.43 3.29 7.59 4.81 0.75 9.86 13.14 14.43
3843.000 0.44 3.37 7.60 4.82 0.77 10.12 13.16 14.47
3843.500 0.46 3.46 7.60 4.84 0.79 10.38 13.17 14.51
3844.000 0.47 3.55 7.61 4.85 0.81 10.64 13.18 14.55
3844.500 0.48 3.63 7.62 4.86 0.83 10.89 13.19 14.59
3845.000 0.49 3.71 7.62 4.88 0.84 11.14 13.20 14.63
3845.500 0.50 3.79 7.63 4.90 0.86 11.37 13.21 14.70
3846.000 0.51 3.86 7.64 4.97 0.88 11.59 13.23 14.91
3846.500 0.51 3.94 7.67 5.33 0.89 11.81 13.28 15.99
3847.000 0.52 4.01 7.74 6.40 0.90 12.03 13.41 19.19
3847.500 0.52 4.08 7.87 8.42 0.90 12.24 13.64 25.27
3848.000 0.51 4.15 8.07 11.52 0.89 12.46 13.98 34.55
3848.500 0.51 4.23 8.22 13.91 0.89 12.68 14.24 41.74
3849.000 0.52 4.30 8.22 13.74 0.91 12.89 14.23 41.23
3849.500 0.54 4.36 8.10 11.70 0.93 13.09 14.02 35.09
3850.000 0.56 4.42 7.92 8.76 0.97 13.27 13.71 26.29
3850.500 0.58 4.48 7.77 6.41 1.00 13.43 13.46 19.22
3851.000 0.59 4.52 7.71 5.47 1.02 13.57 13.36 16.42
3851.500 0.59 4.57 7.69 5.08 1.03 13.71 13.32 15.23
3852.000 0.60 4.61 7.69 4.96 1.04 13.83 13.31 14.88
3852.500 0.61 4.65 7.69 4.94 1.05 13.96 13.31 14.82
3853.000 0.61 4.70 7.69 4.94 1.06 14.09 13.32 14.83
3853.500 0.62 4.74 7.69 4.94 1.07 14.22 13.32 14.83
3854.000 0.62 4.78 7.70 4.95 1.08 14.34 13.33 14.84
3854.500 0.63 4.82 7.70 4.95 1.08 14.46 13.33 14.85
3855.000 0.63 4.86 7.70 4.95 1.09 14.57 13.34 14.86
3855.500 0.63 4.89 7.70 4.95 1.10 14.66 13.34 14.86
3856.000 0.64 4.92 7.71 4.96 1.10 14.75 13.35 14.87
3856.500 0.64 4.94 7.71 4.96 1.11 14.82 13.35 14.87
3857.000 0.64 4.97 7.71 4.96 1.12 14.90 13.35 14.87
3857.500 0.65 4.99 7.71 4.96 1.12 14.98 13.35 14.87
3858.000 0.65 5.02 7.71 4.96 1.13 15.05 13.36 14.87
3858.500 0.65 5.04 7.71 4.96 1.13 15.13 13.36 14.87
3859.000 0.66 5.07 7.72 4.96 1.14 15.20 13.36 14.87
3859.500 0.66 5.09 7.72 4.96 1.14 15.27 13.37 14.87
3860.000 0.66 5.11 7.72 4.96 1.15 15.32 13.37 14.87
3860.500 0.66 5.12 7.72 4.96 1.15 15.37 13.37 14.87
3861.000 0.67 5.14 7.72 4.96 1.15 15.41 13.37 14.87
3861.500 0.67 5.15 7.72 4.96 1.15 15.44 13.37 14.87
3862.000 0.67 5.16 7.72 4.96 1.16 15.47 13.37 14.87
3862.500 0.67 5.17 7.72 4.95 1.16 15.50 13.37 14.86
3863.000 0.67 5.17 7.72 4.96 1.16 15.52 13.37 14.87
3863.500 0.67 5.18 7.72 4.96 1.16 15.55 13.38 14.88
3864.000 0.67 5.19 7.73 4.99 1.16 15.57 13.38 14.98
3864.500 0.67 5.19 7.73 5.09 1.16 15.58 13.39 15.26
3865.000 0.67 5.19 7.74 5.29 1.16 15.58 13.41 15.86
3865.500 0.67 5.18 7.77 5.64 1.16 15.55 13.45 16.92
3866.000 0.66 5.17 7.78 5.88 1.15 15.51 13.48 17.65
3866.500 0.66 5.15 7.78 5.89 1.15 15.45 13.48 17.68
3867.000 0.66 5.13 7.76 5.66 1.14 15.39 13.45 16.97
3867.500 0.66 5.11 7.74 5.30 1.14 15.33 13.41 15.90
3868.000 0.66 5.09 7.73 5.09 1.14 15.26 13.38 15.28
3868.500 0.66 5.07 7.72 4.99 1.14 15.20 13.37 14.98
3869.000 0.65 5.04 7.71 4.96 1.13 15.13 13.36 14.88
3869.500 0.65 5.02 7.71 4.95 1.13 15.05 13.36 14.86
3870.000 0.65 4.99 7.71 4.95 1.12 14.96 13.35 14.86
3870.500 0.64 4.95 7.71 4.95 1.11 14.84 13.35 14.86
3871.000 0.64 4.90 7.70 4.96 1.10 14.70 13.34 14.87
3871.500 0.63 4.85 7.70 4.96 1.09 14.55 13.34 14.88
3872.000 0.62 4.80 7.70 4.96 1.08 14.40 13.33 14.89
3872.500 0.62 4.75 7.70 4.97 1.07 14.24 13.33 14.90
3873.000 0.61 4.70 7.69 4.97 1.06 14.09 13.32 14.91
3873.500 0.60 4.64 7.69 4.97 1.05 13.93 13.32 14.92
3874.000 0.60 4.59 7.69 4.98 1.03 13.77 13.31 14.93
3874.500 0.59 4.53 7.68 4.98 1.02 13.60 13.31 14.95
3875.000 0.58 4.47 7.68 4.99 1.01 13.42 13.30 14.96
3875.500 0.57 4.41 7.67 4.99 0.99 13.22 13.29 14.97
3876.000 0.57 4.34 7.67 4.99 0.98 13.01 13.28 14.98
3876.500 0.56 4.26 7.67 4.99 0.96 12.79 13.28 14.98
3877.000 0.55 4.19 7.66 5.00 0.95 12.57 13.27 14.99
3877.500 0.54 4.11 7.66 5.00 0.93 12.34 13.26 15.00
3878.000 0.53 4.04 7.65 5.00 0.91 12.12 13.25 15.01
3878.500 0.52 3.96 7.65 5.01 0.90 11.89 13.24 15.02
3879.000 0.51 3.89 7.64 5.01 0.88 11.66 13.24 15.03
3879.500 0.50 3.81 7.64 5.01 0.86 11.43 13.23 15.04
3880.000 0.49 3.73 7.63 5.01 0.85 11.19 13.22 15.04
3880.500 0.48 3.64 7.63 5.02 0.83 10.93 13.21 15.05
3881.000 0.47 3.56 7.62 5.02 0.81 10.67 13.20 15.06
3881.500 0.46 3.47 7.62 5.02 0.79 10.40 13.19 15.07
3882.000 0.44 3.38 7.61 5.03 0.77 10.13 13.18 15.08
3882.500 0.43 3.29 7.60 5.03 0.75 9.86 13.17 15.08
3883.000 0.42 3.20 7.60 5.03 0.73 9.59 13.16 15.09
3883.500 0.41 3.11 7.59 5.03 0.71 9.32 13.15 15.10
3884.000 0.40 3.02 7.59 5.04 0.69 9.06 13.14 15.11
3884.500 0.39 2.94 7.58 5.04 0.67 8.82 13.13 15.12
3885.000 0.38 2.88 7.58 5.04 0.66 8.63 13.12 15.13
3885.500 0.37 2.83 7.57 5.05 0.65 8.48 13.12 15.14
3886.000 0.37 2.79 7.57 5.05 0.64 8.37 13.12 15.16
3886.500 0.37 2.76 7.57 5.06 0.63 8.29 13.11 15.19
3887.000 0.36 2.74 7.57 5.08 0.63 8.22 13.11 15.23
3887.500 0.36 2.72 7.57 5.09 0.62 8.15 13.11 15.27
3888.000 0.36 2.69 7.57 5.10 0.62 8.08 13.11 15.31
3888.500 0.35 2.67 7.57 5.12 0.61 8.02 13.11 15.35
3889.000 0.35 2.66 7.57 5.13 0.61 7.97 13.11 15.39
3889.500 0.35 2.65 7.57 5.15 0.61 7.96 13.11 15.44
3890.000 0.35 2.67 7.57 5.16 0.61 8.00 13.11 15.48
3890.500 0.36 2.71 7.58 5.18 0.62 8.13 13.12 15.53
3891.000 0.37 2.77 7.58 5.19 0.63 8.31 13.13 15.57
3891.500 0.37 2.84 7.59 5.20 0.65 8.53 13.14 15.61
3892.000 0.38 2.92 7.59 5.22 0.67 8.76 13.15 15.66
3892.500 0.39 3.00 7.60 5.23 0.68 9.00 13.16 15.70
3893.000 0.41 3.08 7.60 5.25 0.70 9.24 13.17 15.74
3893.500 0.42 3.16 7.61 5.26 0.72 9.48 13.18 15.79
3894.000 0.43 3.24 7.62 5.28 0.74 9.72 13.19 15.83
3894.500 0.44 3.32 7.62 5.29 0.76 9.97 13.20 15.88
3895.000 0.45 3.41 7.63 5.31 0.77 10.23 13.22 15.92
3895.500 0.46 3.50 7.64 5.32 0.79 10.50 13.23 15.96
3896.000 0.47 3.59 7.64 5.33 0.81 10.78 13.24 16.00
3896.500 0.48 3.69 7.65 5.34 0.84 11.07 13.25 16.03
3897.000 0.49 3.78 7.66 5.35 0.86 11.35 13.26 16.06
3897.500 0.51 3.88 7.66 5.36 0.88 11.64 13.28 16.08
3898.000 0.52 3.98 7.67 5.37 0.90 11.93 13.29 16.11
3898.500 0.53 4.07 7.68 5.38 0.92 12.22 13.30 16.13
3899.000 0.54 4.17 7.68 5.39 0.94 12.51 13.31 16.16
3899.500 0.55 4.26 7.69 5.39 0.96 12.78 13.32 16.18
3900.000 0.56 4.35 7.70 5.40 0.98 13.04 13.33 16.20
3900.500 0.57 4.43 7.70 5.41 1.00 13.28 13.34 16.23
3901.000 0.58 4.50 7.71 5.42 1.01 13.50 13.35 16.25
3901.500 0.59 4.57 7.71 5.42 1.03 13.71 13.36 16.27
3902.000 0.60 4.64 7.72 5.43 1.04 13.92 13.37 16.29
3902.500 0.61 4.71 7.72 5.44 1.06 14.12 13.38 16.33
3903.000 0.62 4.78 7.73 5.48 1.07 14.33 13.39 16.45
3903.500 0.63 4.85 7.74 5.62 1.08 14.54 13.41 16.86
3904.000 0.63 4.91 7.78 6.12 1.09 14.74 13.48 18.36
3904.500 0.63 4.98 7.89 7.74 1.09 14.94 13.66 23.23
3905.000 0.63 5.04 8.06 10.37 1.08 15.13 13.96 31.12
3905.500 0.62 5.10 8.23 13.06 1.07 15.31 14.25 39.18
3906.000 0.62 5.16 8.32 14.56 1.07 15.48 14.41 43.68
3906.500 0.63 5.21 8.22 12.91 1.10 15.64 14.24 38.72
3907.000 0.65 5.27 8.08 10.46 1.13 15.81 13.99 31.38
3907.500 0.67 5.32 7.98 8.90 1.16 15.97 13.83 26.70
3908.000 0.68 5.38 7.95 8.37 1.17 16.13 13.78 25.12
3908.500 0.68 5.43 7.96 8.40 1.18 16.29 13.78 25.21
3909.000 0.69 5.48 7.92 7.79 1.20 16.45 13.72 23.36
3909.500 0.70 5.53 7.87 6.90 1.22 16.60 13.63 20.69
3910.000 0.71 5.58 7.83 6.17 1.23 16.74 13.56 18.51
3910.500 0.72 5.62 7.80 5.75 1.25 16.86 13.51 17.24
3911.000 0.73 5.65 7.79 5.61 1.26 16.96 13.50 16.82
3911.500 0.73 5.69 7.80 5.59 1.26 17.06 13.50 16.78
3912.000 0.73 5.72 7.80 5.61 1.27 17.16 13.51 16.83
3912.500 0.74 5.75 7.81 5.69 1.28 17.25 13.52 17.06
3913.000 0.74 5.78 7.82 5.90 1.28 17.34 13.55 17.69
3913.500 0.74 5.81 7.85 6.37 1.28 17.44 13.60 19.10
3914.000 0.74 5.84 7.92 7.36 1.28 17.53 13.72 22.08
3914.500 0.73 5.87 8.00 8.58 1.27 17.61 13.85 25.74
3915.000 0.73 5.90 8.07 9.79 1.27 17.69 13.98 29.38
3915.500 0.73 5.92 8.13 10.70 1.26 17.76 14.08 32.09
3916.000 0.73 5.94 8.14 10.83 1.26 17.82 14.10 32.48
3916.500 0.74 5.96 8.07 9.60 1.28 17.88 13.97 28.80
3917.000 0.75 5.98 7.97 8.05 1.30 17.94 13.81 24.15
3917.500 0.76 6.00 7.89 6.71 1.32 17.99 13.66 20.13
3918.000 0.77 6.02 7.84 5.92 1.33 18.05 13.58 17.76
3918.500 0.77 6.03 7.82 5.66 1.34 18.10 13.55 16.98
3919.000 0.77 6.05 7.82 5.59 1.34 18.15 13.54 16.77
3919.500 0.78 6.07 7.82 5.56 1.34 18.20 13.54 16.68
3920.000 0.78 6.07 7.82 5.54 1.35 18.22 13.54 16.62
3920.500 0.78 6.08 7.82 5.52 1.35 18.24 13.54 16.57
3921.000 0.78 6.08 7.82 5.51 1.35 18.23 13.54 16.53
3921.500 0.78 6.07 7.81 5.49 1.35 18.22 13.54 16.48
3922.000 0.78 6.07 7.81 5.48 1.35 18.21 13.53 16.43
3922.500 0.78 6.06 7.81 5.46 1.34 18.19 13.53 16.38
3923.000 0.78 6.06 7.81 5.44 1.34 18.18 13.53 16.33
3923.500 0.78 6.05 7.81 5.43 1.34 18.16 13.53 16.29
3924.000 0.77 6.04 7.81 5.41 1.34 18.13 13.52 16.24
3924.500 0.77 6.03 7.81 5.42 1.34 18.09 13.52 16.25
3925.000 0.77 6.00 7.81 5.48 1.33 18.01 13.53 16.45
3925.500 0.76 5.97 7.82 5.70 1.32 17.90 13.55 17.10
3926.000 0.75 5.92 7.87 6.44 1.30 17.76 13.62 19.33
3926.500 0.74 5.87 7.94 7.67 1.28 17.60 13.75 23.02
3927.000 0.73 5.81 8.01 8.88 1.26 17.43 13.88 26.64
3927.500 0.71 5.75 8.06 9.74 1.24 17.26 13.96 29.21
3928.000 0.71 5.70 8.08 10.02 1.22 17.09 13.99 30.07
3928.500 0.70 5.64 8.11 10.58 1.21 16.92 14.04 31.73
3929.000 0.69 5.59 8.13 10.97 1.19 16.76 14.08 32.90
3929.500 0.68 5.54 8.10 10.50 1.19 16.62 14.02 31.49
3930.000 0.69 5.50 8.00 9.01 1.19 16.51 13.86 27.04
3930.500 0.70 5.48 7.87 7.03 1.21 16.44 13.64 21.09
3931.000 0.70 5.47 7.80 5.88 1.21 16.40 13.51 17.65
3931.500 0.70 5.46 7.76 5.32 1.22 16.38 13.45 15.96
3932.000 0.70 5.46 7.75 5.11 1.22 16.37 13.42 15.32
3932.500 0.70 5.45 7.75 5.05 1.22 16.36 13.42 15.14
3933.000 0.70 5.45 7.74 5.02 1.22 16.35 13.41 15.05
3933.500 0.70 5.45 7.74 4.99 1.22 16.34 13.41 14.98
3934.000 0.70 5.45 7.74 4.97 1.22 16.34 13.41 14.91
3934.500 0.70 5.45 7.74 4.95 1.22 16.36 13.41 14.84
3935.000 0.71 5.47 7.74 4.93 1.22 16.40 13.40 14.78
3935.500 0.71 5.50 7.74 4.91 1.23 16.49 13.41 14.73
3936.000 0.71 5.53 7.74 4.91 1.24 16.60 13.41 14.72
3936.500 0.72 5.58 7.75 4.91 1.25 16.73 13.41 14.73
3937.000 0.73 5.62 7.75 4.93 1.26 16.86 13.42 14.78
3937.500 0.73 5.67 7.75 4.95 1.27 17.00 13.43 14.86
3938.000 0.74 5.71 7.76 4.98 1.28 17.14 13.44 14.95
3938.500 0.74 5.76 7.76 5.02 1.28 17.28 13.45 15.06
3939.000 0.75 5.80 7.77 5.08 1.29 17.41 13.46 15.23
3939.500 0.75 5.84 7.78 5.15 1.30 17.53 13.47 15.45
3940.000 0.75 5.87 7.79 5.24 1.31 17.62 13.49 15.73
3940.500 0.76 5.89 7.79 5.31 1.31 17.68 13.50 15.93
3941.000 0.76 5.91 7.79 5.32 1.31 17.72 13.50 15.96
3941.500 0.76 5.91 7.79 5.30 1.31 17.74 13.50 15.89
3942.000 0.76 5.92 7.79 5.27 1.32 17.76 13.49 15.80
3942.500 0.76 5.92 7.79 5.26 1.32 17.77 13.49 15.78
3943.000 0.76 5.93 7.79 5.28 1.32 17.79 13.50 15.84
3943.500 0.76 5.93 7.79 5.31 1.32 17.80 13.50 15.92
3944.000 0.76 5.94 7.80 5.34 1.32 17.81 13.50 16.01
3944.500 0.76 5.93 7.80 5.37 1.32 17.80 13.51 16.10
3945.000 0.76 5.92 7.80 5.40 1.32 17.77 13.51 16.19
3945.500 0.76 5.91 7.80 5.42 1.31 17.72 13.51 16.27
3946.000 0.75 5.88 7.80 5.45 1.31 17.64 13.51 16.35
3946.500 0.75 5.85 7.80 5.48 1.30 17.55 13.51 16.43
3947.000 0.75 5.82 7.80 5.50 1.29 17.46 13.51 16.50
3947.500 0.74 5.79 7.80 5.52 1.29 17.36 13.51 16.56
3948.000 0.74 5.75 7.80 5.54 1.28 17.26 13.50 16.62
3948.500 0.73 5.72 7.80 5.56 1.27 17.16 13.50 16.69
3949.000 0.73 5.69 7.80 5.58 1.26 17.06 13.50 16.75
3949.500 0.72 5.65 7.79 5.60 1.26 16.95 13.50 16.81
3950.000 0.72 5.61 7.79 5.63 1.25 16.83 13.50 16.88
3950.500 0.71 5.57 7.79 5.65 1.24 16.71 13.50 16.95
3951.000 0.71 5.52 7.79 5.67 1.23 16.57 13.49 17.02
3951.500 0.70 5.48 7.79 5.70 1.22 16.43 13.49 17.09
3952.000 0.70 5.43 7.79 5.73 1.21 16.28 13.49 17.18
3952.500 0.69 5.38 7.79 5.79 1.20 16.14 13.49 17.37
3953.000 0.68 5.33 7.80 6.03 1.18 15.99 13.51 18.10
3953.500 0.67 5.28 7.84 6.70 1.17 15.84 13.58 20.10
3954.000 0.66 5.23 7.91 7.87 1.14 15.69 13.70 23.60
3954.500 0.65 5.17 8.01 9.44 1.12 15.52 13.87 28.32
3955.000 0.63 5.11 8.06 10.39 1.10 15.34 13.96 31.17
3955.500 0.63 5.04 8.02 9.82 1.09 15.13 13.90 29.45
3956.000 0.63 4.97 7.94 8.52 1.08 14.90 13.75 25.55
3956.500 0.62 4.88 7.84 7.12 1.08 14.65 13.58 21.36
3957.000 0.62 4.80 7.78 6.23 1.07 14.41 13.48 18.68
3957.500 0.61 4.72 7.76 5.96 1.05 14.16 13.44 17.87
3958.000 0.60 4.64 7.75 5.85 1.04 13.91 13.41 17.55
3958.500 0.59 4.55 7.74 5.81 1.02 13.65 13.40 17.43
3959.000 0.58 4.47 7.73 5.78 1.00 13.40 13.39 17.35
3959.500 0.57 4.38 7.72 5.76 0.98 13.13 13.38 17.28
3960.000 0.56 4.28 7.71 5.74 0.96 12.85 13.36 17.21
3960.500 0.54 4.18 7.71 5.72 0.94 12.54 13.35 17.15
3961.000 0.53 4.08 7.70 5.70 0.92 12.23 13.33 17.09
3961.500 0.52 3.97 7.69 5.68 0.89 11.90 13.32 17.05
3962.000 0.50 3.85 7.68 5.67 0.87 11.56 13.31 17.01
3962.500 0.49 3.74 7.67 5.65 0.84 11.23 13.29 16.96
3963.000 0.47 3.63 7.67 5.63 0.82 10.89 13.28 16.89
3963.500 0.46 3.52 7.66 5.60 0.80 10.56 13.26 16.79
3964.000 0.45 3.41 7.65 5.56 0.77 10.23 13.24 16.69
3964.500 0.43 3.31 7.64 5.53 0.75 9.93 13.23 16.60
3965.000 0.42 3.23 7.63 5.51 0.73 9.68 13.22 16.53
3965.500 0.41 3.16 7.63 5.49 0.72 9.47 13.21 16.48
3966.000 0.41 3.10 7.62 5.48 0.71 9.31 13.20 16.44
3966.500 0.40 3.06 7.62 5.47 0.70 9.17 13.19 16.42
3967.000 0.40 3.01 7.62 5.48 0.69 9.04 13.19 16.43
3967.500 0.39 2.97 7.61 5.48 0.68 8.92 13.19 16.45
3968.000 0.39 2.93 7.61 5.49 0.67 8.79 13.18 16.48
3968.500 0.38 2.89 7.61 5.50 0.66 8.67 13.18 16.51
3969.000 0.38 2.86 7.61 5.51 0.65 8.57 13.18 16.54
3969.500 0.37 2.84 7.61 5.52 0.65 8.52 13.18 16.57
3970.000 0.37 2.84 7.61 5.54 0.65 8.53 13.18 16.61
3970.500 0.38 2.88 7.61 5.55 0.66 8.64 13.18 16.64
3971.000 0.39 2.94 7.62 5.56 0.67 8.82 13.19 16.67
3971.500 0.40 3.02 7.62 5.57 0.69 9.05 13.20 16.70
3972.000 0.41 3.10 7.63 5.58 0.70 9.30 13.21 16.73
3972.500 0.42 3.18 7.63 5.59 0.72 9.55 13.22 16.76
3973.000 0.43 3.27 7.64 5.60 0.74 9.80 13.23 16.79
3973.500 0.44 3.35 7.65 5.61 0.76 10.05 13.24 16.83
3974.000 0.45 3.44 7.65 5.62 0.78 10.31 13.25 16.86
3974.500 0.46 3.53 7.66 5.63 0.80 10.58 13.27 16.89
3975.000 0.47 3.62 7.67 5.64 0.82 10.86 13.28 16.93
3975.500 0.48 3.72 7.67 5.66 0.84 11.16 13.29 16.98
3976.000 0.50 3.82 7.68 5.68 0.86 11.47 13.30 17.05
3976.500 0.51 3.93 7.69 5.71 0.89 11.80 13.32 17.13
3977.000 0.52 4.04 7.70 5.75 0.91 12.12 13.34 17.25
3977.500 0.54 4.15 7.71 5.80 0.93 12.45 13.35 17.39
3978.000 0.55 4.26 7.72 5.85 0.96 12.78 13.37 17.54
3978.500 0.57 4.37 7.73 5.90 0.98 13.11 13.39 17.71
3979.000 0.58 4.48 7.74 5.96 1.00 13.43 13.41 17.88
3979.500 0.59 4.58 7.75 6.04 1.02 13.75 13.43 18.13
3980.000 0.60 4.69 7.77 6.25 1.04 14.06 13.46 18.74
3980.500 0.61 4.78 7.81 6.67 1.06 14.35 13.52 20.02
3981.000 0.62 4.88 7.86 7.38 1.07 14.63 13.61 22.13
3981.500 0.63 4.97 7.92 8.30 1.09 14.90 13.72 24.90
3982.000 0.64 5.06 7.96 8.74 1.10 15.17 13.78 26.21
3982.500 0.65 5.14 7.95 8.50 1.12 15.43 13.76 25.50
3983.000 0.66 5.23 7.91 7.82 1.15 15.70 13.70 23.46
3983.500 0.68 5.32 7.87 7.04 1.17 15.97 13.62 21.11
3984.000 0.69 5.41 7.84 6.62 1.19 16.23 13.59 19.85
3984.500 0.70 5.50 7.84 6.49 1.21 16.49 13.58 19.47
3985.000 0.71 5.58 7.85 6.47 1.23 16.73 13.59 19.42
3985.500 0.72 5.65 7.85 6.50 1.25 16.95 13.60 19.50
3986.000 0.73 5.72 7.86 6.53 1.26 17.16 13.61 19.60
3986.500 0.74 5.79 7.86 6.56 1.27 17.36 13.62 19.69
3987.000 0.74 5.85 7.87 6.58 1.29 17.55 13.63 19.75
3987.500 0.75 5.92 7.88 6.60 1.30 17.75 13.64 19.81
3988.000 0.76 5.98 7.88 6.62 1.31 17.94 13.65 19.86
3988.500 0.77 6.05 7.89 6.64 1.33 18.14 13.66 19.91
3989.000 0.77 6.11 7.89 6.66 1.34 18.33 13.67 19.98
3989.500 0.78 6.17 7.90 6.69 1.35 18.51 13.68 20.08
3990.000 0.79 6.22 7.90 6.74 1.36 18.67 13.69 20.21
3990.500 0.79 6.27 7.91 6.78 1.37 18.82 13.70 20.35
3991.000 0.80 6.32 7.91 6.82 1.38 18.95 13.71 20.47
3991.500 0.80 6.36 7.92 6.82 1.39 19.07 13.71 20.45
3992.000 0.81 6.40 7.92 6.80 1.40 19.19 13.71 20.40
3992.500 0.81 6.44 7.92 6.79 1.41 19.31 13.72 20.36
3993.000 0.82 6.47 7.92 6.78 1.42 19.42 13.72 20.35
3993.500 0.82 6.51 7.93 6.79 1.42 19.54 13.73 20.38
3994.000 0.83 6.55 7.93 6.81 1.43 19.65 13.73 20.43
3994.500 0.83 6.59 7.93 6.83 1.44 19.76 13.74 20.48
3995.000 0.83 6.62 7.93 6.84 1.45 19.87 13.74 20.52
3995.500 0.84 6.65 7.94 6.86 1.45 19.96 13.75 20.57
3996.000 0.84 6.68 7.94 6.87 1.46 20.04 13.75 20.61
3996.500 0.84 6.71 7.94 6.88 1.46 20.12 13.76 20.64
3997.000 0.85 6.73 7.94 6.89 1.47 20.20 13.76 20.67
3997.500 0.85 6.76 7.95 6.90 1.47 20.27 13.76 20.69
3998.000 0.85 6.78 7.95 6.91 1.48 20.35 13.77 20.72
3998.500 0.86 6.81 7.95 6.91 1.48 20.42 13.77 20.74
3999.000 0.86 6.83 7.95 6.92 1.49 20.50 13.78 20.76
3999.500 0.86 6.86 7.96 6.93 1.49 20.57 13.78 20.79
4000.000 0.86 6.88 7.96 6.94 1.50 20.63 13.78 20.81
4000.500 0.87 6.89 7.96 6.94 1.50 20.68 13.78 20.83
4001.000 0.87 6.91 7.96 6.95 1.50 20.72 13.79 20.84
4001.500 0.87 6.92 7.96 6.95 1.51 20.76 13.79 20.86
4002.000 0.87 6.93 7.96 6.96 1.51 20.80 13.79 20.88
4002.500 0.87 6.95 7.96 6.96 1.51 20.84 13.79 20.89
4003.000 0.87 6.96 7.96 6.97 1.51 20.88 13.79 20.91
4003.500 0.88 6.97 7.97 6.98 1.52 20.91 13.80 20.93
4004.000 0.88 6.98 7.97 6.98 1.52 20.95 13.80 20.94
4004.500 0.88 7.00 7.97 6.99 1.52 20.99 13.80 20.96
4005.000 0.88 7.01 7.97 6.99 1.52 21.03 13.80 20.98
4005.500 0.88 7.02 7.97 7.01 1.53 21.07 13.81 21.02
4006.000 0.88 7.04 7.97 7.06 1.53 21.11 13.81 21.19
4006.500 0.88 7.05 7.99 7.34 1.53 21.15 13.84 22.02
4007.000 0.88 7.06 8.04 8.15 1.52 21.19 13.93 24.44
4007.500 0.87 7.08 8.14 9.68 1.51 21.23 14.10 29.05
4008.000 0.86 7.09 8.29 12.09 1.48 21.28 14.35 36.28
4008.500 0.84 7.11 8.43 14.45 1.46 21.32 14.60 43.35
4009.000 0.83 7.12 8.54 16.38 1.44 21.36 14.80 49.14
4009.500 0.82 7.13 8.66 18.30 1.43 21.40 14.99 54.89
4010.000 0.82 7.14 8.76 20.07 1.41 21.43 15.17 60.20
4010.500 0.81 7.16 8.78 20.50 1.41 21.47 15.21 61.51
4011.000 0.83 7.16 8.60 17.35 1.44 21.49 14.90 52.04
4011.500 0.86 7.17 8.37 13.34 1.48 21.52 14.49 40.02
4012.000 0.88 7.18 8.16 9.90 1.52 21.55 14.13 29.70
4012.500 0.89 7.19 8.04 7.91 1.55 21.57 13.92 23.73
4013.000 0.90 7.20 8.00 7.31 1.56 21.60 13.86 21.93
4013.500 0.90 7.21 7.99 7.18 1.56 21.63 13.84 21.53
4014.000 0.90 7.22 7.99 7.15 1.56 21.65 13.84 21.45
4014.500 0.90 7.23 7.99 7.15 1.57 21.68 13.84 21.46
4015.000 0.90 7.23 7.99 7.16 1.57 21.70 13.85 21.49
4015.500 0.91 7.24 7.99 7.17 1.57 21.72 13.85 21.51
4016.000 0.91 7.25 8.00 7.18 1.57 21.74 13.85 21.53
4016.500 0.91 7.25 8.00 7.18 1.57 21.76 13.85 21.55
4017.000 0.91 7.26 8.00 7.19 1.57 21.78 13.85 21.57
4017.500 0.91 7.27 8.00 7.20 1.57 21.80 13.85 21.59
4018.000 0.91 7.27 8.00 7.20 1.58 21.82 13.85 21.60
4018.500 0.91 7.28 8.00 7.21 1.58 21.84 13.86 21.62
