# Wavelength_[A] S/N_Aperture S_Aperture_[e] N_Aperture_[e] SKY_Aperture_[e] S/N_Aperture_Coadd S_Aperture_Coadd_[e] N_Aperture_Coadd_[e] SKY_Aperture_Coadd_[e]
5564.500 0.47 5.60 11.97 11.21 0.81 16.80 20.73 33.63
5565.000 0.47 5.60 11.97 11.21 0.81 16.79 20.73 33.62
5565.500 0.47 5.59 11.97 11.20 0.81 16.78 20.73 33.61
5566.000 0.47 5.59 11.97 11.20 0.81 16.77 20.73 33.60
5566.500 0.47 5.59 11.97 11.20 0.81 16.77 20.73 33.60
5567.000 0.47 5.59 11.97 11.20 0.81 16.76 20.73 33.61
5567.500 0.47 5.58 11.97 11.21 0.81 16.75 20.73 33.62
5568.000 0.47 5.58 11.97 11.21 0.81 16.74 20.73 33.64
5568.500 0.47 5.58 11.97 11.22 0.81 16.74 20.73 33.66
5569.000 0.47 5.58 11.97 11.24 0.81 16.73 20.74 33.73
5569.500 0.47 5.57 11.98 11.38 0.81 16.72 20.75 34.15
5570.000 0.46 5.57 11.99 11.78 0.80 16.72 20.77 35.34
5570.500 0.46 5.57 12.02 12.42 0.80 16.71 20.82 37.25
5571.000 0.46 5.57 12.04 12.95 0.80 16.71 20.86 38.85
5571.500 0.46 5.57 12.02 12.51 0.80 16.71 20.83 37.54
5572.000 0.46 5.57 12.00 11.91 0.80 16.71 20.78 35.73
5572.500 0.47 5.57 11.98 11.45 0.81 16.71 20.75 34.35
5573.000 0.47 5.57 11.97 11.30 0.81 16.71 20.74 33.89
5573.500 0.47 5.57 11.97 11.28 0.81 16.72 20.74 33.85
5574.000 0.47 5.57 11.97 11.29 0.81 16.72 20.74 33.86
5574.500 0.47 5.57 11.97 11.29 0.81 16.72 20.74 33.88
5575.000 0.47 5.57 11.97 11.30 0.81 16.72 20.74 33.90
5575.500 0.47 5.57 11.97 11.31 0.81 16.72 20.74 33.92
5576.000 0.47 5.57 11.97 11.31 0.81 16.71 20.74 33.93
5576.500 0.47 5.57 11.97 11.31 0.81 16.71 20.74 33.94
5577.000 0.47 5.57 11.97 11.31 0.81 16.71 20.74 33.94
5577.500 0.47 5.57 11.97 11.31 0.81 16.71 20.74 33.94
5578.000 0.47 5.57 11.97 11.31 0.81 16.71 20.74 33.93
5578.500 0.47 5.57 11.97 11.31 0.81 16.71 20.74 33.92
5579.000 0.47 5.57 11.97 11.31 0.81 16.71 20.74 33.92
5579.500 0.47 5.57 11.97 11.30 0.81 16.71 20.74 33.91
5580.000 0.46 5.57 11.97 11.30 0.81 16.70 20.74 33.90
5580.500 0.46 5.56 11.97 11.30 0.80 16.69 20.74 33.90
5581.000 0.46 5.56 11.97 11.30 0.80 16.68 20.74 33.89
5581.500 0.46 5.56 11.97 11.29 0.80 16.67 20.74 33.88
5582.000 0.46 5.55 11.97 11.29 0.80 16.66 20.74 33.87
5582.500 0.46 5.55 11.97 11.29 0.80 16.64 20.74 33.86
5583.000 0.46 5.54 11.97 11.29 0.80 16.63 20.74 33.86
5583.500 0.46 5.54 11.97 11.28 0.80 16.62 20.74 33.85
5584.000 0.46 5.54 11.97 11.28 0.80 16.61 20.74 33.84
5584.500 0.46 5.53 11.97 11.28 0.80 16.59 20.73 33.84
5585.000 0.46 5.53 11.97 11.28 0.80 16.58 20.73 33.83
5585.500 0.46 5.52 11.97 11.27 0.80 16.57 20.73 33.82
5586.000 0.46 5.52 11.97 11.27 0.80 16.57 20.73 33.82
5586.500 0.46 5.52 11.97 11.27 0.80 16.56 20.73 33.82
5587.000 0.46 5.52 11.97 11.28 0.80 16.55 20.73 33.83
5587.500 0.46 5.51 11.97 11.28 0.80 16.54 20.73 33.84
5588.000 0.46 5.51 11.97 11.28 0.80 16.54 20.73 33.85
5588.500 0.46 5.51 11.97 11.29 0.80 16.53 20.73 33.87
5589.000 0.46 5.51 11.97 11.30 0.80 16.52 20.73 33.89
5589.500 0.46 5.50 11.97 11.30 0.80 16.51 20.73 33.91
5590.000 0.46 5.50 11.97 11.31 0.80 16.50 20.73 33.92
5590.500 0.46 5.50 11.97 11.31 0.80 16.49 20.73 33.94
5591.000 0.46 5.49 11.97 11.32 0.79 16.48 20.73 33.96
5591.500 0.46 5.49 11.97 11.32 0.79 16.47 20.74 33.97
5592.000 0.46 5.48 11.97 11.33 0.79 16.45 20.74 33.99
5592.500 0.46 5.48 11.97 11.34 0.79 16.44 20.74 34.01
5593.000 0.46 5.48 11.97 11.34 0.79 16.43 20.74 34.03
5593.500 0.46 5.47 11.97 11.35 0.79 16.41 20.74 34.04
5594.000 0.46 5.47 11.97 11.35 0.79 16.40 20.74 34.06
5594.500 0.46 5.46 11.97 11.36 0.79 16.39 20.74 34.08
5595.000 0.46 5.46 11.97 11.36 0.79 16.38 20.74 34.09
5595.500 0.46 5.46 11.97 11.37 0.79 16.37 20.74 34.11
5596.000 0.46 5.46 11.97 11.38 0.79 16.37 20.74 34.13
5596.500 0.46 5.46 11.97 11.39 0.79 16.37 20.74 34.16
5597.000 0.46 5.46 11.97 11.44 0.79 16.37 20.74 34.32
5597.500 0.46 5.45 11.98 11.62 0.79 16.36 20.75 34.85
5598.000 0.45 5.45 12.05 13.31 0.78 16.36 20.88 39.92
5598.500 0.45 5.45 12.25 18.16 0.77 16.36 21.22 54.48
5599.000 0.44 5.45 12.47 23.59 0.76 16.36 21.60 70.77
5599.500 0.43 5.45 12.58 26.30 0.75 16.36 21.79 78.91
5600.000 0.44 5.45 12.39 21.48 0.76 16.36 21.45 64.43
5600.500 0.45 5.45 12.15 15.57 0.78 16.36 21.04 46.71
5601.000 0.45 5.46 12.02 12.61 0.79 16.37 20.83 37.83
5601.500 0.46 5.46 11.98 11.60 0.79 16.37 20.75 34.81
5602.000 0.46 5.46 11.98 11.47 0.79 16.38 20.74 34.42
5602.500 0.46 5.46 11.98 11.47 0.79 16.38 20.74 34.42
5603.000 0.46 5.46 11.98 11.48 0.79 16.39 20.74 34.44
5603.500 0.46 5.46 11.98 11.49 0.79 16.39 20.75 34.47
5604.000 0.46 5.47 11.98 11.50 0.79 16.40 20.75 34.50
5604.500 0.46 5.47 11.98 11.51 0.79 16.40 20.75 34.52
5605.000 0.46 5.47 11.98 11.52 0.79 16.41 20.75 34.55
5605.500 0.46 5.47 11.98 11.52 0.79 16.41 20.75 34.57
5606.000 0.46 5.47 11.98 11.53 0.79 16.41 20.75 34.59
5606.500 0.46 5.47 11.98 11.54 0.79 16.41 20.75 34.61
5607.000 0.46 5.47 11.98 11.54 0.79 16.41 20.75 34.63
5607.500 0.46 5.47 11.98 11.55 0.79 16.41 20.75 34.64
5608.000 0.46 5.47 11.98 11.55 0.79 16.41 20.75 34.65
5608.500 0.46 5.47 11.98 11.55 0.79 16.42 20.75 34.66
5609.000 0.46 5.47 11.98 11.56 0.79 16.42 20.75 34.67
5609.500 0.46 5.47 11.98 11.56 0.79 16.41 20.75 34.68
5610.000 0.46 5.47 11.98 11.56 0.79 16.41 20.75 34.69
5610.500 0.46 5.47 11.98 11.56 0.79 16.40 20.75 34.69
5611.000 0.46 5.46 11.98 11.57 0.79 16.39 20.75 34.70
5611.500 0.46 5.46 11.98 11.57 0.79 16.38 20.75 34.71
5612.000 0.46 5.46 11.98 11.57 0.79 16.37 20.75 34.72
5612.500 0.46 5.45 11.98 11.58 0.79 16.36 20.75 34.73
5613.000 0.45 5.45 11.98 11.58 0.79 16.35 20.75 34.74
5613.500 0.45 5.45 11.98 11.58 0.79 16.34 20.75 34.75
5614.000 0.45 5.44 11.98 11.58 0.79 16.32 20.75 34.75
5614.500 0.45 5.44 11.98 11.59 0.79 16.31 20.75 34.76
5615.000 0.45 5.44 11.98 11.59 0.79 16.31 20.75 34.77
5615.500 0.45 5.44 11.98 11.59 0.79 16.31 20.75 34.78
5616.000 0.45 5.44 11.98 11.60 0.79 16.31 20.75 34.79
5616.500 0.45 5.44 11.98 11.60 0.79 16.31 20.75 34.80
5617.000 0.45 5.44 11.98 11.61 0.79 16.31 20.75 34.82
5617.500 0.45 5.44 11.98 11.61 0.79 16.32 20.75 34.84
5618.000 0.45 5.44 11.98 11.62 0.79 16.32 20.75 34.86
5618.500 0.45 5.44 11.98 11.63 0.79 16.32 20.75 34.88
5619.000 0.45 5.44 11.98 11.64 0.79 16.32 20.75 34.91
5619.500 0.45 5.44 11.98 11.64 0.79 16.33 20.75 34.93
5620.000 0.45 5.44 11.98 11.65 0.79 16.33 20.76 34.95
5620.500 0.45 5.45 11.98 11.66 0.79 16.34 20.76 34.98
5621.000 0.45 5.45 11.98 11.67 0.79 16.35 20.76 35.00
5621.500 0.45 5.45 11.98 11.67 0.79 16.35 20.76 35.02
5622.000 0.46 5.45 11.98 11.68 0.79 16.36 20.76 35.04
5622.500 0.46 5.46 11.99 11.69 0.79 16.37 20.76 35.06
5623.000 0.46 5.46 11.99 11.70 0.79 16.38 20.76 35.09
5623.500 0.46 5.46 11.99 11.70 0.79 16.39 20.76 35.11
5624.000 0.46 5.46 11.99 11.71 0.79 16.39 20.76 35.13
5624.500 0.46 5.47 11.99 11.72 0.79 16.40 20.76 35.16
5625.000 0.46 5.47 11.99 11.73 0.79 16.41 20.76 35.18
5625.500 0.46 5.47 11.99 11.73 0.79 16.41 20.76 35.20
5626.000 0.46 5.47 11.99 11.74 0.79 16.41 20.76 35.22
5626.500 0.46 5.47 11.99 11.75 0.79 16.42 20.76 35.24
5627.000 0.46 5.47 11.99 11.75 0.79 16.42 20.76 35.26
5627.500 0.46 5.47 11.99 11.76 0.79 16.42 20.77 35.28
5628.000 0.46 5.47 11.99 11.77 0.79 16.42 20.77 35.30
5628.500 0.46 5.47 11.99 11.77 0.79 16.42 20.77 35.32
5629.000 0.46 5.48 11.99 11.78 0.79 16.43 20.77 35.34
5629.500 0.46 5.48 11.99 11.79 0.79 16.43 20.77 35.36
5630.000 0.46 5.48 11.99 11.79 0.79 16.43 20.77 35.37
5630.500 0.46 5.48 11.99 11.80 0.79 16.44 20.77 35.39
5631.000 0.46 5.48 11.99 11.80 0.79 16.44 20.77 35.41
5631.500 0.46 5.48 11.99 11.81 0.79 16.45 20.77 35.43
5632.000 0.46 5.48 11.99 11.82 0.79 16.45 20.77 35.45
5632.500 0.46 5.48 11.99 11.82 0.79 16.45 20.77 35.46
5633.000 0.46 5.49 11.99 11.83 0.79 16.46 20.77 35.48
5633.500 0.46 5.49 11.99 11.83 0.79 16.46 20.77 35.50
5634.000 0.46 5.49 11.99 11.84 0.79 16.47 20.77 35.52
5634.500 0.46 5.49 11.99 11.85 0.79 16.47 20.77 35.54
5635.000 0.46 5.49 11.99 11.85 0.79 16.48 20.77 35.55
5635.500 0.46 5.49 11.99 11.86 0.79 16.48 20.77 35.57
5636.000 0.46 5.49 11.99 11.86 0.79 16.48 20.77 35.59
5636.500 0.46 5.49 11.99 11.87 0.79 16.48 20.77 35.61
5637.000 0.46 5.49 11.99 11.87 0.79 16.48 20.78 35.62
5637.500 0.46 5.50 11.99 11.88 0.79 16.49 20.78 35.64
5638.000 0.46 5.50 11.99 11.88 0.79 16.49 20.78 35.65
5638.500 0.46 5.50 12.00 11.89 0.79 16.49 20.78 35.66
5639.000 0.46 5.50 12.00 11.89 0.79 16.49 20.78 35.67
5639.500 0.46 5.50 12.00 11.89 0.79 16.49 20.78 35.68
5640.000 0.46 5.50 12.00 11.90 0.79 16.49 20.78 35.70
5640.500 0.46 5.50 12.00 11.90 0.79 16.49 20.78 35.71
5641.000 0.46 5.49 12.00 11.91 0.79 16.48 20.78 35.72
5641.500 0.46 5.49 12.00 11.91 0.79 16.48 20.78 35.73
5642.000 0.46 5.49 12.00 11.91 0.79 16.47 20.78 35.74
5642.500 0.46 5.49 12.00 11.92 0.79 16.47 20.78 35.76
5643.000 0.46 5.49 12.00 11.92 0.79 16.46 20.78 35.77
5643.500 0.46 5.49 12.00 11.93 0.79 16.46 20.78 35.78
5644.000 0.46 5.49 12.00 11.93 0.79 16.46 20.78 35.80
5644.500 0.46 5.48 12.00 11.94 0.79 16.45 20.78 35.81
5645.000 0.46 5.48 12.00 11.94 0.79 16.44 20.78 35.82
5645.500 0.46 5.48 12.00 11.94 0.79 16.44 20.78 35.83
5646.000 0.46 5.48 12.00 11.95 0.79 16.43 20.78 35.84
5646.500 0.46 5.47 12.00 11.95 0.79 16.42 20.78 35.85
5647.000 0.46 5.47 12.00 11.95 0.79 16.41 20.78 35.86
5647.500 0.46 5.47 12.00 11.95 0.79 16.40 20.78 35.85
5648.000 0.46 5.46 12.00 11.95 0.79 16.39 20.78 35.85
5648.500 0.46 5.46 12.00 11.95 0.79 16.39 20.78 35.85
5649.000 0.46 5.46 12.00 11.95 0.79 16.38 20.78 35.85
5649.500 0.45 5.46 12.00 11.95 0.79 16.37 20.78 35.84
5650.000 0.45 5.45 12.00 11.95 0.79 16.36 20.78 35.84
5650.500 0.45 5.45 12.00 11.95 0.79 16.35 20.78 35.84
5651.000 0.45 5.45 12.00 11.94 0.79 16.34 20.78 35.83
5651.500 0.45 5.44 12.00 11.94 0.79 16.32 20.78 35.83
5652.000 0.45 5.44 11.99 11.94 0.79 16.31 20.78 35.83
5652.500 0.45 5.43 11.99 11.94 0.78 16.30 20.78 35.83
5653.000 0.45 5.43 11.99 11.94 0.78 16.29 20.78 35.82
5653.500 0.45 5.42 11.99 11.94 0.78 16.27 20.77 35.82
5654.000 0.45 5.42 11.99 11.94 0.78 16.26 20.77 35.82
5654.500 0.45 5.42 11.99 11.94 0.78 16.25 20.77 35.82
5655.000 0.45 5.41 11.99 11.94 0.78 16.24 20.77 35.81
5655.500 0.45 5.41 11.99 11.94 0.78 16.22 20.77 35.81
5656.000 0.45 5.40 11.99 11.94 0.78 16.21 20.77 35.81
5656.500 0.45 5.40 11.99 11.94 0.78 16.20 20.77 35.81
5657.000 0.45 5.39 11.99 11.94 0.78 16.18 20.77 35.83
5657.500 0.45 5.39 11.99 11.95 0.78 16.17 20.77 35.85
5658.000 0.45 5.38 11.99 11.96 0.78 16.15 20.77 35.87
5658.500 0.45 5.38 11.99 11.96 0.78 16.14 20.77 35.89
5659.000 0.45 5.38 11.99 11.97 0.78 16.13 20.77 35.92
5659.500 0.45 5.37 11.99 11.98 0.78 16.11 20.77 35.94
5660.000 0.45 5.37 11.99 11.99 0.78 16.11 20.77 35.96
5660.500 0.45 5.37 11.99 12.00 0.78 16.10 20.77 35.99
5661.000 0.45 5.37 11.99 12.00 0.78 16.11 20.78 36.01
5661.500 0.45 5.37 12.00 12.01 0.78 16.11 20.78 36.04
5662.000 0.45 5.37 12.00 12.02 0.78 16.12 20.78 36.06
5662.500 0.45 5.37 12.00 12.03 0.78 16.12 20.78 36.09
5663.000 0.45 5.38 12.00 12.04 0.78 16.13 20.78 36.11
5663.500 0.45 5.38 12.00 12.04 0.78 16.13 20.78 36.13
5664.000 0.45 5.38 12.00 12.05 0.78 16.14 20.78 36.16
5664.500 0.45 5.38 12.00 12.06 0.78 16.14 20.78 36.18
5665.000 0.45 5.38 12.00 12.07 0.78 16.15 20.78 36.21
5665.500 0.45 5.39 12.00 12.08 0.78 16.16 20.78 36.23
5666.000 0.45 5.39 12.00 12.09 0.78 16.17 20.78 36.26
5666.500 0.45 5.39 12.00 12.09 0.78 16.18 20.78 36.28
5667.000 0.45 5.40 12.00 12.10 0.78 16.19 20.78 36.31
5667.500 0.45 5.40 12.00 12.11 0.78 16.20 20.79 36.34
5668.000 0.45 5.40 12.00 12.13 0.78 16.21 20.79 36.38
5668.500 0.45 5.41 12.00 12.14 0.78 16.22 20.79 36.41
5669.000 0.45 5.41 12.00 12.15 0.78 16.23 20.79 36.44
5669.500 0.45 5.41 12.00 12.17 0.78 16.24 20.79 36.50
5670.000 0.45 5.42 12.00 12.20 0.78 16.25 20.79 36.59
5670.500 0.45 5.42 12.01 12.26 0.78 16.25 20.80 36.78
5671.000 0.45 5.42 12.01 12.32 0.78 16.26 20.80 36.95
5671.500 0.45 5.42 12.01 12.32 0.78 16.26 20.80 36.96
5672.000 0.45 5.42 12.01 12.28 0.78 16.27 20.80 36.85
5672.500 0.45 5.42 12.01 12.24 0.78 16.27 20.80 36.73
5673.000 0.45 5.43 12.01 12.24 0.78 16.28 20.80 36.72
5673.500 0.45 5.43 12.01 12.25 0.78 16.28 20.80 36.74
5674.000 0.45 5.43 12.01 12.26 0.78 16.28 20.80 36.77
5674.500 0.45 5.43 12.01 12.27 0.78 16.29 20.80 36.80
5675.000 0.45 5.43 12.01 12.28 0.78 16.28 20.80 36.83
5675.500 0.45 5.43 12.01 12.29 0.78 16.28 20.80 36.86
5676.000 0.45 5.42 12.01 12.30 0.78 16.27 20.80 36.89
5676.500 0.45 5.42 12.01 12.30 0.78 16.26 20.80 36.91
5677.000 0.45 5.42 12.01 12.31 0.78 16.25 20.80 36.92
5677.500 0.45 5.41 12.01 12.31 0.78 16.24 20.80 36.92
5678.000 0.45 5.41 12.01 12.30 0.78 16.23 20.80 36.91
5678.500 0.45 5.41 12.01 12.30 0.78 16.22 20.80 36.90
5679.000 0.45 5.40 12.01 12.30 0.78 16.21 20.80 36.89
5679.500 0.45 5.40 12.01 12.29 0.78 16.19 20.80 36.88
5680.000 0.45 5.39 12.01 12.29 0.78 16.18 20.80 36.87
5680.500 0.45 5.39 12.01 12.29 0.78 16.17 20.80 36.86
5681.000 0.45 5.39 12.01 12.28 0.78 16.16 20.80 36.85
5681.500 0.45 5.38 12.01 12.28 0.78 16.15 20.80 36.83
5682.000 0.45 5.38 12.01 12.28 0.78 16.14 20.80 36.83
5682.500 0.45 5.38 12.01 12.27 0.78 16.13 20.80 36.82
5683.000 0.45 5.37 12.01 12.27 0.78 16.12 20.79 36.80
5683.500 0.45 5.37 12.01 12.26 0.77 16.11 20.79 36.79
5684.000 0.45 5.37 12.01 12.26 0.77 16.10 20.79 36.78
5684.500 0.45 5.36 12.00 12.26 0.77 16.09 20.79 36.77
5685.000 0.45 5.36 12.00 12.26 0.77 16.08 20.79 36.77
5685.500 0.45 5.36 12.00 12.25 0.77 16.08 20.79 36.76
5686.000 0.45 5.36 12.00 12.25 0.77 16.08 20.79 36.75
5686.500 0.45 5.36 12.00 12.25 0.77 16.08 20.79 36.74
5687.000 0.45 5.36 12.00 12.25 0.77 16.08 20.79 36.74
5687.500 0.45 5.36 12.01 12.26 0.77 16.09 20.79 36.77
5688.000 0.45 5.37 12.01 12.27 0.77 16.10 20.79 36.81
5688.500 0.45 5.37 12.01 12.28 0.77 16.11 20.80 36.85
5689.000 0.45 5.37 12.01 12.29 0.77 16.11 20.80 36.88
5689.500 0.45 5.37 12.01 12.30 0.77 16.12 20.80 36.90
5690.000 0.45 5.37 12.01 12.31 0.77 16.12 20.80 36.93
5690.500 0.45 5.37 12.01 12.32 0.77 16.11 20.80 36.95
5691.000 0.45 5.36 12.01 12.32 0.77 16.09 20.80 36.96
5691.500 0.45 5.36 12.01 12.32 0.77 16.07 20.80 36.95
5692.000 0.45 5.35 12.01 12.31 0.77 16.05 20.80 36.94
5692.500 0.45 5.35 12.01 12.34 0.77 16.06 20.80 37.01
5693.000 0.45 5.36 12.01 12.36 0.77 16.08 20.80 37.08
5693.500 0.45 5.36 12.01 12.38 0.77 16.08 20.80 37.13
5694.000 0.45 5.36 12.01 12.39 0.77 16.08 20.80 37.16
5694.500 0.45 5.36 12.01 12.40 0.77 16.08 20.80 37.19
5695.000 0.45 5.36 12.01 12.41 0.77 16.07 20.80 37.22
5695.500 0.45 5.36 12.01 12.42 0.77 16.07 20.80 37.25
5696.000 0.45 5.35 12.01 12.43 0.77 16.06 20.80 37.28
5696.500 0.45 5.36 12.01 12.43 0.77 16.07 20.81 37.30
5697.000 0.45 5.36 12.01 12.44 0.77 16.07 20.81 37.31
5697.500 0.45 5.35 12.01 12.43 0.77 16.06 20.81 37.30
5698.000 0.45 5.35 12.01 12.43 0.77 16.06 20.80 37.29
5698.500 0.45 5.35 12.01 12.42 0.77 16.05 20.80 37.27
5699.000 0.45 5.35 12.01 12.42 0.77 16.05 20.80 37.26
5699.500 0.45 5.35 12.01 12.41 0.77 16.04 20.80 37.24
5700.000 0.45 5.34 12.01 12.40 0.77 16.03 20.80 37.21
5700.500 0.44 5.34 12.01 12.40 0.77 16.03 20.80 37.19
5701.000 0.44 5.34 12.01 12.39 0.77 16.03 20.80 37.17
5701.500 0.45 5.35 12.01 12.39 0.77 16.04 20.80 37.17
5702.000 0.45 5.35 12.01 12.39 0.77 16.05 20.80 37.17
5702.500 0.45 5.35 12.01 12.39 0.77 16.05 20.80 37.16
5703.000 0.45 5.35 12.01 12.38 0.77 16.05 20.80 37.14
5703.500 0.45 5.35 12.01 12.38 0.77 16.06 20.80 37.13
5704.000 0.45 5.35 12.01 12.37 0.77 16.06 20.80 37.12
5704.500 0.45 5.35 12.01 12.37 0.77 16.06 20.80 37.10
5705.000 0.45 5.36 12.01 12.36 0.77 16.07 20.80 37.08
5705.500 0.45 5.36 12.01 12.36 0.77 16.07 20.80 37.07
5706.000 0.45 5.36 12.01 12.35 0.77 16.08 20.80 37.06
5706.500 0.45 5.36 12.01 12.35 0.77 16.09 20.80 37.06
5707.000 0.45 5.37 12.01 12.36 0.77 16.10 20.80 37.08
5707.500 0.45 5.37 12.01 12.37 0.77 16.11 20.80 37.10
5708.000 0.45 5.37 12.01 12.38 0.78 16.12 20.80 37.13
5708.500 0.45 5.38 12.01 12.39 0.78 16.13 20.80 37.16
5709.000 0.45 5.38 12.01 12.40 0.78 16.14 20.80 37.19
5709.500 0.45 5.38 12.01 12.41 0.78 16.15 20.81 37.22
5710.000 0.45 5.39 12.01 12.42 0.78 16.16 20.81 37.26
5710.500 0.45 5.39 12.01 12.43 0.78 16.17 20.81 37.29
5711.000 0.45 5.39 12.01 12.44 0.78 16.18 20.81 37.32
5711.500 0.45 5.40 12.01 12.45 0.78 16.19 20.81 37.35
5712.000 0.45 5.40 12.02 12.46 0.78 16.20 20.81 37.38
5712.500 0.45 5.40 12.02 12.47 0.78 16.21 20.81 37.41
5713.000 0.45 5.41 12.02 12.48 0.78 16.22 20.81 37.44
5713.500 0.45 5.41 12.02 12.49 0.78 16.23 20.81 37.48
5714.000 0.45 5.41 12.02 12.50 0.78 16.24 20.81 37.51
5714.500 0.45 5.42 12.02 12.51 0.78 16.25 20.82 37.54
5715.000 0.45 5.42 12.02 12.52 0.78 16.25 20.82 37.57
5715.500 0.45 5.42 12.02 12.53 0.78 16.25 20.82 37.60
5716.000 0.45 5.42 12.02 12.55 0.78 16.25 20.82 37.64
5716.500 0.45 5.42 12.02 12.56 0.78 16.25 20.82 37.67
5717.000 0.45 5.42 12.02 12.57 0.78 16.25 20.82 37.70
5717.500 0.45 5.41 12.02 12.58 0.78 16.24 20.82 37.73
5718.000 0.45 5.41 12.02 12.59 0.78 16.23 20.82 37.76
5718.500 0.45 5.40 12.02 12.59 0.78 16.21 20.82 37.76
5719.000 0.45 5.40 12.02 12.59 0.78 16.20 20.82 37.78
5719.500 0.45 5.40 12.02 12.61 0.78 16.20 20.82 37.83
5720.000 0.45 5.40 12.02 12.63 0.78 16.21 20.82 37.89
5720.500 0.45 5.41 12.02 12.65 0.78 16.22 20.82 37.95
5721.000 0.45 5.41 12.02 12.66 0.78 16.22 20.83 37.99
5721.500 0.45 5.41 12.02 12.68 0.78 16.22 20.83 38.03
5722.000 0.45 5.40 12.02 12.69 0.78 16.21 20.83 38.06
5722.500 0.45 5.40 12.02 12.70 0.78 16.20 20.83 38.09
5723.000 0.45 5.40 12.02 12.70 0.78 16.19 20.83 38.11
5723.500 0.45 5.39 12.03 12.71 0.78 16.18 20.83 38.13
5724.000 0.45 5.39 12.03 12.73 0.78 16.18 20.83 38.18
5724.500 0.45 5.40 12.03 12.74 0.78 16.19 20.83 38.23
5725.000 0.45 5.40 12.03 12.76 0.78 16.19 20.83 38.28
5725.500 0.45 5.40 12.03 12.77 0.78 16.19 20.83 38.32
5726.000 0.45 5.40 12.03 12.79 0.78 16.19 20.83 38.36
5726.500 0.45 5.39 12.03 12.80 0.78 16.18 20.83 38.39
5727.000 0.45 5.39 12.03 12.80 0.78 16.18 20.83 38.41
5727.500 0.45 5.39 12.03 12.81 0.78 16.17 20.83 38.42
5728.000 0.45 5.39 12.03 12.81 0.78 16.16 20.83 38.43
5728.500 0.45 5.39 12.03 12.81 0.78 16.16 20.83 38.43
5729.000 0.45 5.38 12.03 12.81 0.78 16.15 20.84 38.44
5729.500 0.45 5.38 12.03 12.82 0.78 16.15 20.84 38.45
5730.000 0.45 5.38 12.03 12.82 0.77 16.14 20.84 38.46
5730.500 0.45 5.38 12.03 12.82 0.77 16.13 20.83 38.46
5731.000 0.45 5.38 12.03 12.82 0.77 16.13 20.84 38.47
5731.500 0.45 5.38 12.03 12.83 0.77 16.13 20.84 38.49
5732.000 0.45 5.38 12.03 12.84 0.77 16.13 20.84 38.51
5732.500 0.45 5.38 12.03 12.84 0.77 16.13 20.84 38.52
5733.000 0.45 5.38 12.03 12.84 0.77 16.13 20.84 38.53
5733.500 0.45 5.37 12.03 12.85 0.77 16.12 20.84 38.54
5734.000 0.45 5.37 12.03 12.85 0.77 16.12 20.84 38.55
5734.500 0.45 5.37 12.03 12.85 0.77 16.11 20.84 38.56
5735.000 0.45 5.37 12.03 12.86 0.77 16.11 20.84 38.57
5735.500 0.45 5.37 12.03 12.86 0.77 16.10 20.84 38.59
5736.000 0.45 5.37 12.03 12.87 0.77 16.10 20.84 38.60
5736.500 0.45 5.36 12.03 12.87 0.77 16.09 20.84 38.61
5737.000 0.45 5.36 12.03 12.87 0.77 16.09 20.84 38.62
5737.500 0.45 5.36 12.03 12.87 0.77 16.08 20.84 38.62
5738.000 0.45 5.35 12.03 12.87 0.77 16.06 20.84 38.62
5738.500 0.44 5.35 12.03 12.86 0.77 16.04 20.84 38.59
5739.000 0.44 5.34 12.03 12.86 0.77 16.02 20.83 38.57
5739.500 0.44 5.34 12.03 12.86 0.77 16.01 20.84 38.59
5740.000 0.44 5.34 12.03 12.88 0.77 16.02 20.84 38.63
5740.500 0.44 5.34 12.03 12.89 0.77 16.03 20.84 38.68
5741.000 0.44 5.34 12.03 12.90 0.77 16.03 20.84 38.71
5741.500 0.44 5.34 12.03 12.91 0.77 16.03 20.84 38.73
5742.000 0.44 5.34 12.03 12.91 0.77 16.02 20.84 38.74
5742.500 0.44 5.34 12.03 12.92 0.77 16.01 20.84 38.75
5743.000 0.44 5.33 12.03 12.92 0.77 16.00 20.84 38.76
5743.500 0.44 5.33 12.03 12.92 0.77 15.99 20.84 38.77
5744.000 0.44 5.33 12.03 12.93 0.77 15.98 20.84 38.78
5744.500 0.44 5.33 12.03 12.93 0.77 15.98 20.84 38.80
5745.000 0.44 5.32 12.03 12.94 0.77 15.97 20.84 38.82
5745.500 0.44 5.32 12.03 12.94 0.77 15.97 20.84 38.83
5746.000 0.44 5.32 12.03 12.94 0.77 15.96 20.84 38.83
5746.500 0.44 5.32 12.03 12.94 0.77 15.95 20.84 38.83
5747.000 0.44 5.31 12.03 12.94 0.76 15.94 20.84 38.83
5747.500 0.44 5.31 12.03 12.94 0.76 15.93 20.84 38.83
5748.000 0.44 5.31 12.03 12.95 0.76 15.93 20.84 38.85
5748.500 0.44 5.31 12.03 12.95 0.76 15.93 20.84 38.86
5749.000 0.44 5.31 12.03 12.96 0.76 15.93 20.84 38.87
5749.500 0.44 5.31 12.03 12.96 0.76 15.93 20.84 38.88
5750.000 0.44 5.31 12.03 12.96 0.76 15.93 20.84 38.88
5750.500 0.44 5.31 12.03 12.96 0.76 15.93 20.84 38.87
5751.000 0.44 5.31 12.03 12.96 0.76 15.93 20.84 38.87
5751.500 0.44 5.31 12.03 12.95 0.76 15.93 20.84 38.86
